,time,x,y,z,alpha,beta,gamma
0,0.0,0.5721223017144557,0.1635922917340138,0.016509915457452208,1.317746032439727,4.947497539740973,4.684215471772334
1,0.033707865168539325,0.5624370024663325,0.16543530985945276,0.010380136878649473,1.308901933877683,4.952645427455876,4.681716903298262
2,0.06741573033707865,0.5532501275822106,0.1673214392779891,0.0037593669627566106,1.3003873469969536,4.9577369359478904,4.677850914198929
3,0.10112359550561797,0.5445846886752593,0.1692492138430971,-0.0033403383234210625,1.2921988265993722,4.96277335515781,4.672678055403255
4,0.1348314606741573,0.5364616655225668,0.17121672748741282,-0.010900873456555441,1.284332846035859,4.967752749228623,4.6662646339425455
5,0.16853932584269662,0.5288997381353976,0.17322195080544733,-0.018897990162055282,1.2767846618615355,4.972676774636607,4.658681503381862
6,0.20224719101123595,0.5219152330639664,0.17526264679647074,-0.027301477429994128,1.2695497240582245,4.977543364625244,4.650002798140413
7,0.23595505617977527,0.5155220718918141,0.1773364377605399,-0.03607525562858106,1.262622760230342,4.982353539464067,4.640307350791518
8,0.2696629213483146,0.5097314162494567,0.17944067771300257,-0.04517777404475959,1.2559984059694074,4.987106381935007,4.629676934856882
9,0.3033707865168539,0.5045517002411244,0.18157254221475122,-0.054562343343375744,1.2496707898633523,4.991802339882439,4.618195972532934
10,0.33707865168539325,0.4999887577440777,0.18372913555142942,-0.0641776666599203,1.2436337488191342,4.996441002419571,4.60595155250856
11,0.3707865168539326,0.4960452650866329,0.18590731132844865,-0.0739683232876869,1.2378804427670616,5.001021374991268,4.5930329106583985
12,0.4044943820224719,0.4927209833422536,0.1881038246022141,-0.08387553388585128,1.2324048752026104,5.005544556248468,4.579530068056748
13,0.4382022471910112,0.4900127924613113,0.1903153400896863,-0.09383779942109864,1.2271990533607207,5.010009198282614,4.565533425652982
14,0.47191011235955055,0.48791471596581115,0.19253835418890866,-0.10379169590238882,1.2222564032811882,5.014415720780944,4.551135885496636
15,0.5056179775280899,0.48641754703004836,0.19476931998484528,-0.11367270565392416,1.217569158791313,5.018763451997347,4.536428391423727
16,0.5393258426966292,0.48550941364800265,0.19700462574064886,-0.12341604296176832,1.2131297065797848,5.0230531039972615,4.521502499912672
17,0.5730337078651685,0.4851756246832645,0.19924055496773485,-0.13295760223650951,1.20892987619081,5.027283497942655,4.506447882360095
18,0.6067415730337078,0.48539859243748934,0.20147332130441747,-0.14223474130681935,1.204962405868212,5.031453898947436,4.491351752866424
19,0.6404494382022472,0.48615827095899217,0.20369926893210463,-0.15118714303373043,1.2012186699124663,5.035566398643264,4.4763017569587165
20,0.6741573033707865,0.4874321106364709,0.20591451445092473,-0.15975781064710579,1.1976907210631647,5.039617919619751,4.461380696250968
21,0.7078651685393258,0.48919508703720116,0.2081153514553829,-0.16789360472046547,1.1943702117586974,5.043610434640902,4.446670850247233
22,0.7415730337078652,0.49142037084886114,0.21029803639392922,-0.17554621349901617,1.1912490483976488,5.047543044924948,4.432248392492592
23,0.7752808988764045,0.49407901909326346,0.21245884867497472,-0.1826727100882361,1.1883186853633732,5.051415129210008,4.418187131617208
24,0.8089887640449438,0.49714039027822643,0.21459411968548517,-0.18923612888059121,1.1855710982717034,5.055226819753088,4.404557161038653
25,0.8426966292134831,0.500572306507749,0.2167003404059818,-0.19520603924328386,1.1829979882848283,5.058978022680951,4.391423346502093
26,0.8764044943820224,0.5043417102422785,0.21877398479725388,-0.20055886608439552,1.1805910470989212,5.062668472503054,4.378844345177887
27,0.9101123595505618,0.5084140333689237,0.22081169249763719,-0.20527819103913597,1.1783420328886087,5.066297489546062,4.366877341161562
28,0.9438202247191011,0.5127544913115774,0.22281018913880166,-0.20935496930886116,1.1762430391212273,5.069865697601849,4.355570621373134
29,0.9775280898876404,0.5173275867205087,0.22476631801175562,-0.21278746075686358,1.1742859392990492,5.073372045496765,4.3449680383495455
30,1.0112359550561798,0.5220976529183934,0.22667717724265804,-0.21558141384759522,1.1724631687000056,5.076817248620906,4.335108585538362
31,1.044943820224719,0.5270291701151971,0.22853989212447767,-0.21774952843706072,1.1707667835156945,5.080200204252735,4.326024043726463
32,1.0786516853932584,0.5320869603786619,0.23035179280140666,-0.21931146867165505,1.1691896686696854,5.083521467899071,4.317740463036688
33,1.1123595505617978,0.5372364005231663,0.23211041446360703,-0.22029324742515904,1.1677238910277763,5.086780707984984,4.31027851178694
34,1.146067415730337,0.5424437737181002,0.23381349049396005,-0.22072688104832625,1.166362311696387,5.089977128181395,4.303651087058354
35,1.1797752808988764,0.5476763225498887,0.23545891310294487,-0.22064963625338577,1.16509828870442,5.093111428715713,4.297867093014002
36,1.2134831460674156,0.5529025346758905,0.2370448057662963,-0.22010343030968874,1.1639250121080842,5.096182414481279,4.292928330019925
37,1.247191011235955,0.5580926343466865,0.23856950716934577,-0.21913414682972696,1.162835551051589,5.099191023402917,4.288830167347136
38,1.2808988764044944,0.5632181951699811,0.24003151112986343,-0.2177906696742746,1.161824187450358,5.102136086364276,4.28556326895457
39,1.3146067415730336,0.5682528277054419,0.2414296475135821,-0.21612414659992796,1.1608841358902962,5.1050175736462196,4.283112056080212
40,1.348314606741573,0.5731720057397128,0.24276290052333083,-0.21418721979734737,1.160010184810997,5.107836059809058,4.281456020061956
41,1.3820224719101124,0.577953309669289,0.2440304966365878,-0.21203295544848114,1.1591966422811277,5.110591023405168,4.2805678842229495
42,1.4157303370786516,0.5825764439565638,0.24523183782578362,-0.20971418790652607,1.1584380313799143,5.113281052686004,4.28041828911416
43,1.449438202247191,0.5870234280276825,0.24636670663114643,-0.20728255563538114,1.157729300452267,5.115907643306427,4.280972067152053
44,1.4831460674157304,0.5912786113898788,0.24743491042859964,-0.20478781621791076,1.157065941309531,5.118470125986717,4.282188669008818
45,1.5168539325842696,0.5953284664524969,0.24843666832069797,-0.20227705747081715,1.1564435460231859,5.120968337536831,4.284026281886389
46,1.550561797752809,0.5991619723536041,0.24937225543631694,-0.1997941272765951,1.1558577630016638,5.123401383107803,4.286437606086636
47,1.5842696629213482,0.6027703196185104,0.25024231131411956,-0.1973789384756937,1.1553047473168723,5.125769744752072,4.2893747554980495
48,1.6179775280898876,0.6061469602028577,0.25104763802811375,-0.19506710910504496,1.1547808534591144,5.128073640703355,4.292783641853768
49,1.651685393258427,0.6092875254056792,0.25178919302818487,-0.19288953619769827,1.154282731043347,5.130311322692302,4.2966127002107415
50,1.6853932584269662,0.6121898009329272,0.2524681881681958,-0.1908720818589205,1.153807647798743,5.132485461726575,4.30080586204693
51,1.7191011235955056,0.6148536197296877,0.25308599552616956,-0.18903550161756694,1.1533526281809885,5.134592861079698,4.305307185373948
52,1.7528089887640448,0.6172805328932316,0.2536442418440565,-0.18739524997915782,1.1529153390875333,5.1366350930022335,4.3100604830429825
53,1.7865168539325842,0.6194740612625883,0.25414462881886324,-0.18596162412974476,1.1524934055957037,5.138611112045035,4.315008134425351
54,1.8202247191011236,0.6214393165783897,0.2545890583465424,-0.18473989513756978,1.152085205223691,5.140521409937088,4.320094689958646
55,1.8539325842696628,0.6231828789597279,0.2549796534524712,-0.1837304732560084,1.1516888112576396,5.142365434819735,4.325265594454487
56,1.8876404494382022,0.6247126162064758,0.25531855423873195,-0.182929335040417,1.1513030898896757,5.144143672202174,4.330466215185595
57,1.9213483146067416,0.6260377350084111,0.25560810871360884,-0.18232836627717058,1.150926894733645,5.145854818447267,4.335645581218009
58,1.9550561797752808,0.6271683978312871,0.25585079221591495,-0.18191581285585853,1.1505590410491164,5.14750009337695,4.340753531215282
59,1.9887640449438202,0.628115644621268,0.2560491240634368,-0.18167688949331745,1.1501988910416332,5.149078185527648,4.345744797234906
60,2.0224719101123596,0.6288913236500074,0.25620580422824796,-0.18159418935604899,1.1498464672098976,5.150589661580862,4.350575615871536
61,2.056179775280899,0.6295076399704197,0.25632349940165056,-0.18164839967397856,1.1495013185480265,5.152033628071004,4.355205314497303
62,2.089887640449438,0.6299775260263888,0.2564050219278445,-0.18181881019135332,1.1491633118724336,5.153410707596933,4.359599199157809
63,2.1235955056179776,0.6303140705672161,0.2564532354001708,-0.18208394953474707,1.1488325820821275,5.154720091174022,4.363725955703116
64,2.157303370786517,0.6305304662608447,0.25647099841055054,-0.18242219213155916,1.1485098114719106,5.15596221154033,4.3675578826869135
65,2.191011235955056,0.6306400473910162,0.25646123134736915,-0.18281209895032405,1.1481952296363944,5.157136731881544,4.371072694296744
66,2.2247191011235956,0.6306561743212747,0.2564268609396685,-0.18323314786699463,1.1478898338580856,5.158243499561294,4.374253591701498
67,2.258426966292135,0.6305917882058312,0.2563707672661444,-0.18366606678993536,1.1475941095241307,5.159281969465901,4.377087827325718
68,2.292134831460674,0.6304598114128274,0.25629592702775755,-0.18409320429012613,1.1473092030251921,5.160252857462129,4.379568508343206
69,2.3258426966292136,0.6302729448772566,0.25620517141899957,-0.1844989096455122,1.14703632870905,5.161155128756693,4.381694171550229
70,2.359550561797753,0.6300433019574094,0.2561013952135922,-0.18486967932310014,1.1467766657635743,5.161989174849439,4.383467888260342
71,2.393258426966292,0.6297826464954365,0.25598743618279274,-0.18519441225634825,1.146531053692534,5.162754925725254,4.384899291486281
72,2.426966292134831,0.6295024570088797,0.2558659715444006,-0.1854644698341907,1.1463013990847624,5.163452088574271,4.386001492877296
73,2.460674157303371,0.6292135135207022,0.2557397210068026,-0.18567368894432174,1.1460886887726616,5.164080175578629,4.386795512001747
74,2.49438202247191,0.6289263339492239,0.2556113157427852,-0.18581834314923068,1.1458948700763503,5.164639708105383,4.387303557011608
75,2.528089887640449,0.6286508367799207,0.2554832907412527,-0.18589704001366564,1.1457206991718591,5.165129991637014,4.387556140931356
76,2.561797752808989,0.6283965727072279,0.2553580869840126,-0.1859105462004176,1.1455683564602648,5.165551435398281,4.387585898166072
77,2.595505617977528,0.6281725164432773,0.2552380322856875,-0.18586155971349158,1.1454389572830257,5.1659032139852865,4.387431418920318
78,2.629213483146067,0.6279872323542164,0.2551253674009408,-0.1857544340730415,1.1453342025650115,5.166186236741494,4.387134273813564
79,2.662921348314607,0.6278490790379063,0.2550222919021518,-0.18559496087777502,1.145255449520697,5.166399246022679,4.38674054180455
80,2.696629213483146,0.6277658712570414,0.2549307676656087,-0.1853899510946685,1.1452041868154808,5.166542952064848,4.386298405376197
81,2.730337078651685,0.62774506345009,0.25485276325312145,-0.1851470499850761,1.1451818665223488,5.166616711474874,4.385860094983579
82,2.764044943820225,0.6277940210087654,0.2547899813958264,-0.1848742653113741,1.1451894690829778,5.166620897280715,4.385479587080336
