,time,x,y,z,alpha,beta,gamma
0,0.0,0.5970174052512385,0.2499728428310267,-0.08553353738501213,1.469658045544209,4.478279286471569,4.547437646102473
1,0.033707865168539325,0.5982453501989878,0.2501626622413689,-0.08386681057657326,1.462421893846521,4.47981114010758,4.563944236223359
2,0.06741573033707865,0.5994001622990492,0.25029471580995766,-0.08196640395489889,1.4552850959279684,4.481164794221051,4.579644082503501
3,0.10112359550561797,0.6004743594806816,0.25036993815430114,-0.07983706774145503,1.4482474047333276,4.482343316409763,4.594587632819931
4,0.1348314606741573,0.6014606880976706,0.2503893436754266,-0.07748418479454754,1.4413091823474002,4.483350841596659,4.6088257462571125
5,0.16853932584269662,0.6023520793003072,0.2503539708777784,-0.07491348083980014,1.4344702413482868,4.484192494082087,4.622406794268444
6,0.20224719101123595,0.6031416829893685,0.2502649704609035,-0.07213119514304496,1.4277304524609424,4.484872997913185,4.635381534726832
7,0.23595505617977527,0.6038230700826343,0.250123423880332,-0.06914401101180362,1.421089931991096,4.48539546285842,4.647797436838797
8,0.2696629213483146,0.604389957638429,0.24993059784719115,-0.06595902065753871,1.4145490164113035,4.485765204244688,4.659702618308555
9,0.3033707865168539,0.6048365621016442,0.24968772429995917,-0.06258366289374334,1.4081071047521174,4.48598686185074,4.671143592641172
10,0.33707865168539325,0.6051572577581508,0.24939607703698696,-0.059025798790723574,1.4017646220845292,4.486063984524876,4.682164917425322
11,0.3707865168539326,0.6053469094783646,0.24905701918256679,-0.055293672062749086,1.3955207353372925,4.486001396974186,4.692810140270094
12,0.4044943820224719,0.6054008375388072,0.24867192022303114,-0.051395764467832276,1.3893766941378636,4.485804049955057,4.703122308391066
13,0.4382022471910112,0.6053147607119279,0.2482422099164065,-0.04734096868372334,1.3833310575368718,4.485475361356772,4.713140294980264
14,0.47191011235955055,0.6050847478388683,0.24776937568747695,-0.043138397078510436,1.377384357460923,4.485020527445664,4.722902339003955
15,0.5056179775280899,0.6047075111061677,0.247254907916014,-0.03879741787530659,1.3715366136472862,4.484443491708784,4.732445582613492
16,0.5393258426966292,0.6041800473135048,0.24670034489719542,-0.0343276384435607,1.3657869458075351,4.483749232008894,4.7418029930590375
17,0.5730337078651685,0.60350008864215,0.24610730116595597,-0.029738876485661526,1.3601357872061506,4.482942010953405,4.751007371232462
18,0.6067415730337078,0.6026657005985596,0.2454773520290106,-0.025041080634148644,1.3545827716185612,4.482025149798997,4.760086620068558
19,0.6404494382022472,0.6016755357649012,0.24481220020221758,-0.0202444024687179,1.3491276700586472,4.481004264316551,4.76906892444792
20,0.6741573033707865,0.6005288379344226,0.24411347165561614,-0.015359050481514955,1.3437702833287257,4.479883365154393,4.777977845712907
21,0.7078651685393258,0.5992253421781637,0.24338292407269904,-0.010395344479047837,1.3385104596864483,4.4786668198201465,4.7868354062173015
22,0.7415730337078652,0.5977653936518995,0.24262225226146955,-0.005363638277776394,1.3333478718229408,4.477358383309728,4.795662224372977
23,0.7752808988764045,0.5961498870855358,0.24183327275082142,-0.0002742966739529007,1.3282820777017417,4.475962412582464,4.804473392757806
24,0.8089887640449438,0.5943802179963577,0.24101773643830435,0.004862275794156541,1.323313012957339,4.474485201830475,4.8132841840477365
25,0.8426966292134831,0.5924585037748572,0.24017740919842387,0.010035708984670681,1.3184407688997954,4.4729283159252,4.822105197887068
26,0.8764044943820224,0.5903872398792167,0.23931418868374432,0.015235792479924574,1.3136640775960753,4.471297248035435,4.830946584692259
27,0.9101123595505618,0.588169616685977,0.2384298936159157,0.020452333322207486,1.3089833327342495,4.469596416444826,4.839813711021279
28,0.9438202247191011,0.5858093566049369,0.23752631866508403,0.025675254315469426,1.304398118059851,4.467829092947978,4.848711168240701
29,0.9775280898876404,0.5833106539591751,0.23660542728358805,0.030894671024066296,1.2999078933913437,4.466000607080687,4.857640715350684
30,1.0112359550561798,0.5806783224867088,0.23566897433908635,0.036100863483725563,1.295512711676005,4.464113765963018,4.866601051233634
31,1.044943820224719,0.5779176635514249,0.23471887700411975,0.04128434788685305,1.2912114461298168,4.4621744040020515,4.875589125818881
32,1.0786516853932584,0.5750345343484234,0.23375701414437372,0.046435821755537315,1.2870046216082904,4.460185197820673,4.884600202281149
33,1.1123595505617978,0.572035044417583,0.23278524189088873,0.05154624313705857,1.2828915262720573,4.458150486591706,4.8936262852632355
34,1.146067415730337,0.5689261208688348,0.23180542568069298,0.05660693813709692,1.278871444323445,4.4560752058795625,4.902659146730002
35,1.1797752808988764,0.5657148197143363,0.23081942542341743,0.06160940725734788,1.2749439052708251,4.453962391173834,4.9116867856708994
36,1.2134831460674156,0.5624087463282884,0.22982903439075728,0.06654557007261522,1.2711087862169732,4.451816740733558,4.92069658789939
37,1.247191011235955,0.5590159697552871,0.22883615072347158,0.0714076303565634,1.2673662681686089,4.449640982897216,4.9296747558560465
38,1.2808988764044944,0.555544650216718,0.22784255987733446,0.07618819624953033,1.2637148033343801,4.447439804507551,4.938605431607057
39,1.3146067415730336,0.5520035269277402,0.2268500334784194,0.08088022188204569,1.260154437940201,4.4452167723204346,4.947471526811028
40,1.348314606741573,0.5484015049094065,0.22586034049316614,0.085477090708617,1.256685150723824,4.442976521203083,4.956255668066724
41,1.3820224719101124,0.5447477758742347,0.22487524729235014,0.08997259971534874,1.2533054014143936,4.440722121890759,4.964937570009131
42,1.4157303370786516,0.5410516565392902,0.2238964158462327,0.09436084791849125,1.2500158285287,4.438457361685964,4.973500684459882
43,1.449438202247191,0.5373226843072317,0.2229255290750998,0.09863653025457017,1.246815394521838,4.4361861816644375,4.981921843267891
44,1.4831460674157304,0.53357065380321,0.22196423616432476,0.10279463931467747,1.243703539846544,4.433911680270733,4.9901823923320165
45,1.5168539325842696,0.5298052537574828,0.22101411500527038,0.10683072577870992,1.2406800797613051,4.431637724738959,4.998262178868248
46,1.550561797752809,0.5260362702327493,0.2200767352107975,0.11074067589554053,1.2377443312409055,4.429368110941441,5.006139671554907
47,1.5842696629213482,0.5222736639913116,0.21915360450885657,0.11452095295584847,1.2348959369162,4.427106590986076,5.013795597298779
48,1.6179775280898876,0.5185270665169421,0.2182461317075479,0.11816831883357656,1.2321340599329869,4.424855454962004,5.021209297556402
49,1.651685393258427,0.5148063835485212,0.2173557496483461,0.12168012806349165,1.2294586326508965,4.422618977562794,5.028362791972497
50,1.6853932584269662,0.5111209631489031,0.2164838336145722,0.12505411170708342,1.2268685176839529,4.420400573299921,5.03523702710892
51,1.7191011235955056,0.5074803962066409,0.21563160497797998,0.1282884615941243,1.2243637658943105,4.418203087358823,5.041814341541211
52,1.7528089887640448,0.5038938349723489,0.2148003424108007,0.131381833795393,1.2219435527986229,4.416030213638777,5.048079056704657
